Model,Mark,MQC Tool,IEX Tool,Lot,Slot,Date,Image name,Image Angle,um_per_px,Top(px),Buttom(px),Xedge(px),2Dcode_width(px),2Dcode_height(px),2Dcode_dot count,Top(um),Buttom(um),Xedge(um),2Dcode_width(um),2Dcode_height(um),Judge,Alert,PATH
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,192_11_0_err_judge_m.jpg,0,0.11214130434782608,65,58,Mid,102,102,52,570,509,Mid,894,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/192_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,193_11_0_err_judge_m.jpg,0,0.11431521739130435,76,55,96,102,102,45,666,482,842,894,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/193_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,194_11_0_err_judge_m.jpg,0,0.11521739130434783,69,77,89,,,,605,675,780,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/194_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,195_11_0_err_judge_m.jpg,0,0.11264130434782609,59,65,Mid,103,101,52,517,570,Mid,903,886,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/195_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,196_11_0_err_judge_m.jpg,0,0.11404347826086955,71,60,81,102,101,51,623,526,710,894,886,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/196_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,197_11_0_err_judge_m.jpg,0,0.11521739130434783,71,75,97,,,,623,658,851,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/197_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,198_11_0_err_judge_m.jpg,0,0.11314130434782609,60,62,Mid,104,103,39,526,544,Mid,912,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/198_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,199_11_0_err_judge_m.jpg,0,0.11504347826086955,71,60,88,104,101,29,623,526,772,912,886,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/199_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,200_11_0_err_judge_m.jpg,0,0.11521739130434783,75,72,94,,,,658,631,824,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/200_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,201_11_0_err_judge_m.jpg,0,0.1116413043478261,65,58,Mid,101,102,36,570,509,Mid,886,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/201_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,202_11_0_err_judge_m.jpg,0,0.11404347826086955,76,54,86,102,102,31,666,474,754,894,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/202_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,203_11_0_err_judge_m.jpg,0,0.11684782608695653,56,59,52,,,,491,517,456,,,NG,XEdge OVER SPEC (456),http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/203_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,204_11_0_err_judge_m.jpg,0,0.12228260869565218,82,73,Mid,,,,719,640,Mid,,,NG,TOP OVER SPEC (719),http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/204_11_0_err_judge_m.jpg
156HT6,V24A84Z700_02_156HT6,AAMOV200,AAIEX100,V24A84Z700,2,20240811093533,205_11_0_err_judge_m.jpg,0,0.11404347826086955,77,54,90,102,101,27,675,474,789,894,886,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_02_156HT6/205_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,104_11_0_err_judge_m.jpg,0,0.10634782608695652,43,47,70,104,110,33,377,412,614,912,965,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/104_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,105_11_0_err_judge_m.jpg,0,0.10879347826086956,54,46,Mid,104,109,31,474,403,Mid,912,956,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/105_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,106_11_0_err_judge_m.jpg,0,0.11358695652173913,59,45,113,,,,517,395,991,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/106_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,107_11_0_err_judge_m.jpg,-90,0.10779347826086956,50,57,109,102,96,58,438,500,956,894,842,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/107_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,108_11_0_err_judge_m.jpg,-90,0.10779347826086956,53,54,Mid,102,101,59,465,474,Mid,894,886,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/108_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,109_11_0_err_judge_m.jpg,-90,0.11358695652173913,58,50,70,,,,509,438,614,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/109_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,110_11_0_err_judge_m.jpg,0,0.11521739130434783,70,74,87,,,,614,649,763,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/110_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,111_11_0_err_judge_m.jpg,0,0.11414130434782609,59,60,52,106,106,38,517,526,456,929,929,NG,XEdge OVER SPEC (456),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/111_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,112_11_0_err_judge_m.jpg,0,0.11604347826086955,71,55,79,106,106,34,623,482,693,929,929,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/112_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,113_11_0_err_judge_m.jpg,0,0.11521739130434783,51,56,56,,,,447,491,491,,,NG,XEdge OVER SPEC (491),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/113_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,114_11_0_err_judge_m.jpg,0,0.11364130434782609,60,57,Mid,105,108,31,526,500,Mid,921,947,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/114_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,115_11_0_err_judge_m.jpg,0,0.11604347826086955,71,53,87,106,108,31,623,465,763,929,947,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/115_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,116_11_0_err_judge_m.jpg,0,0.11684782608695653,52,59,57,,,,456,517,500,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/116_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,117_11_0_err_judge_m.jpg,0,0.11314130434782609,61,58,Mid,104,106,27,535,509,Mid,912,929,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/117_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,118_11_0_err_judge_m.jpg,0,0.11531521739130435,73,55,86,104,105,27,640,482,754,912,921,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/118_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,119_11_0_err_judge_m.jpg,0,0.11521739130434783,55,58,52,,,,482,509,456,,,NG,XEdge OVER SPEC (456),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/119_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,120_11_0_err_judge_m.jpg,0,0.12228260869565218,81,72,Mid,,,,710,631,Mid,,,NG,TOP OVER SPEC (710),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/120_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,121_11_0_err_judge_m.jpg,0,0.11381521739130435,76,56,92,101,101,23,666,491,807,886,886,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/121_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,122_11_0_err_judge_m.jpg,0,0.11521739130434783,69,71,87,,,,605,623,763,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/122_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,123_11_0_err_judge_m.jpg,0,0.11464130434782609,58,59,Mid,107,108,39,509,517,Mid,938,947,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/123_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,124_11_0_err_judge_m.jpg,0,0.11704347826086955,70,54,80,108,108,42,614,474,701,947,947,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/124_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,125_11_0_err_judge_m.jpg,0,0.11684782608695653,54,57,96,,,,474,500,842,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/125_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,126_11_0_err_judge_m.jpg,0,0.11364130434782609,65,53,Mid,105,107,28,570,465,Mid,921,938,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/126_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,127_11_0_err_judge_m.jpg,0,0.11581521739130435,76,51,85,105,106,29,666,447,745,921,929,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/127_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,128_11_0_err_judge_m.jpg,0,0.11521739130434783,75,68,92,,,,658,596,807,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/128_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,129_11_0_err_judge_m.jpg,0,0.11214130434782608,65,57,Mid,102,103,46,570,500,Mid,894,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/129_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,130_11_0_err_judge_m.jpg,0,0.11354347826086957,76,53,85,101,103,49,666,465,745,886,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/130_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,131_11_0_err_judge_m.jpg,0,0.11521739130434783,74,71,99,,,,649,623,868,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/131_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,132_11_0_err_judge_m.jpg,0,0.12228260869565218,80,73,Mid,,,,701,640,Mid,,,NG,TOP OVER SPEC (701),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/132_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,133_11_0_err_judge_m.jpg,0,0.11431521739130435,75,55,92,102,103,50,658,482,807,894,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/133_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,134_11_0_err_judge_m.jpg,0,0.11521739130434783,72,70,87,,,,631,614,763,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/134_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,135_11_0_err_judge_m.jpg,0,0.11364130434782609,63,56,Mid,105,106,30,552,491,Mid,921,929,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/135_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,136_11_0_err_judge_m.jpg,0,0.11631521739130435,73,53,80,106,107,24,640,465,701,929,938,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/136_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,137_11_0_err_judge_m.jpg,0,0.11521739130434783,53,54,52,,,,465,474,456,,,NG,XEdge OVER SPEC (456),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/137_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,138_11_0_err_judge_m.jpg,0,0.11314130434782609,63,54,Mid,104,108,39,552,474,Mid,912,947,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/138_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,139_11_0_err_judge_m.jpg,0,0.11504347826086955,74,51,89,104,107,39,649,447,780,912,938,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/139_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,140_11_0_err_judge_m.jpg,0,0.11521739130434783,55,56,57,,,,482,491,500,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/140_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,141_11_0_err_judge_m.jpg,0,0.11264130434782609,65,57,Mid,103,103,35,570,500,Mid,903,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/141_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,142_11_0_err_judge_m.jpg,0,0.11431521739130435,78,53,85,102,102,22,684,465,745,894,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/142_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,143_11_0_err_judge_m.jpg,0,0.11521739130434783,54,57,51,,,,474,500,447,,,NG,XEdge OVER SPEC (447),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/143_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,144_11_0_err_judge_m.jpg,0,0.12228260869565218,80,74,Mid,,,,701,649,Mid,,,NG,TOP OVER SPEC (701),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/144_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,145_11_0_err_judge_m.jpg,0,0.11404347826086955,76,54,94,102,102,56,666,474,824,894,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/145_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,146_11_0_err_judge_m.jpg,0,0.11521739130434783,70,73,89,,,,614,640,780,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/146_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,147_11_0_err_judge_m.jpg,0,0.11364130434782609,59,60,Mid,105,106,42,517,526,Mid,921,929,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/147_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,148_11_0_err_judge_m.jpg,0,0.11604347826086955,69,57,80,106,106,39,605,500,701,929,929,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/148_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,149_11_0_err_judge_m.jpg,0,0.11521739130434783,53,53,51,,,,465,465,447,,,NG,XEdge OVER SPEC (447),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/149_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,150_11_0_err_judge_m.jpg,0,0.11364130434782609,61,53,Mid,105,111,43,535,465,Mid,921,973,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/150_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,151_11_0_err_judge_m.jpg,0,0.11504347826086955,74,51,89,104,107,43,649,447,780,912,938,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/151_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,152_11_0_err_judge_m.jpg,0,0.11521739130434783,77,66,95,,,,675,579,833,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/152_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,153_11_0_err_judge_m.jpg,0,0.1123695652173913,67,53,Mid,103,104,58,587,465,Mid,903,912,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/153_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,154_11_0_err_judge_m.jpg,0,0.11431521739130435,79,51,88,102,103,51,693,447,772,894,903,NG,TOP OVER SPEC (693),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/154_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,155_11_0_err_judge_m.jpg,0,0.11521739130434783,70,76,103,,,,614,666,903,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/155_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,156_11_0_err_judge_m.jpg,0,0.12228260869565218,77,79,Mid,,,,675,693,Mid,,,NG,Buttom OVER SPEC (693),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/156_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,157_11_0_err_judge_m.jpg,0,0.11431521739130435,70,58,95,102,105,20,614,509,833,894,921,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/157_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,158_11_0_err_judge_m.jpg,0,0.11521739130434783,70,71,90,,,,614,623,789,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/158_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,159_11_0_err_judge_m.jpg,0,0.11364130434782609,59,59,Mid,105,107,37,517,517,Mid,921,938,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/159_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,160_11_0_err_judge_m.jpg,0,0.11604347826086955,71,54,82,106,107,36,623,474,719,929,938,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/160_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,161_11_0_err_judge_m.jpg,0,0.11684782608695653,55,57,57,,,,482,500,500,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/161_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,162_11_0_err_judge_m.jpg,0,0.11314130434782609,64,55,Mid,104,106,21,561,482,Mid,912,929,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/162_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,163_11_0_err_judge_m.jpg,0,0.11454347826086955,76,50,88,103,106,18,666,438,772,903,929,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/163_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,164_11_0_err_judge_m.jpg,0,0.11521739130434783,56,55,61,,,,491,482,535,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/164_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,165_11_0_err_judge_m.jpg,0,0.11214130434782608,67,55,Mid,102,103,30,587,482,Mid,894,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/165_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,166_11_0_err_judge_m.jpg,0,0.11381521739130435,79,53,83,101,101,27,693,465,728,886,886,NG,TOP OVER SPEC (693),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/166_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,167_11_0_err_judge_m.jpg,0,0.11521739130434783,50,59,50,,,,438,517,438,,,NG,XEdge OVER SPEC (438),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/167_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,168_11_0_err_judge_m.jpg,0,0.12228260869565218,76,77,Mid,,,,666,675,Mid,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/168_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,169_11_0_err_judge_m.jpg,0,0.11431521739130435,72,58,97,102,103,44,631,509,851,894,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/169_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,170_11_0_err_judge_m.jpg,0,0.11521739130434783,71,71,88,,,,623,623,772,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/170_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,171_11_0_err_judge_m.jpg,0,0.11364130434782609,60,57,Mid,105,108,25,526,500,Mid,921,947,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/171_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,172_11_0_err_judge_m.jpg,0,0.11604347826086955,72,54,80,106,106,24,631,474,701,929,929,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/172_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,173_11_0_err_judge_m.jpg,0,0.11684782608695653,54,58,52,,,,474,509,456,,,NG,XEdge OVER SPEC (456),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/173_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,174_11_0_err_judge_m.jpg,0,0.11264130434782609,65,57,Mid,103,103,47,570,500,Mid,903,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/174_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,175_11_0_err_judge_m.jpg,0,0.11504347826086955,75,53,87,104,104,41,658,465,763,912,912,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/175_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,176_11_0_err_judge_m.jpg,0,0.11521739130434783,54,57,51,,,,474,500,447,,,NG,XEdge OVER SPEC (447),http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/176_11_0_err_judge_m.jpg
156HT6,V24A84Z700_15_156HT6,AAMOV200,AAIEX100,V24A84Z700,15,20240811100419,177_11_0_err_judge_m.jpg,0,0.11264130434782609,64,57,Mid,103,104,38,561,500,Mid,903,912,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_15_156HT6/177_11_0_err_judge_m.jpg
